"v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","time","amount","class"
1.24435295332948,0.252432562392844,-0.31074482872021,0.8021917736704,0.672835587039852,0.57725683859933,0.139312066618613,0.0890284459747083,-0.141226324943701,0.0521901584199814,0.335142831628723,0.991703710221032,0.468819593990892,0.308072832986963,-0.390440399701793,-0.198469714516679,-0.522211150082158,61295,1.39,0
-1.43865276509678,-1.21232121817023,3.18701400173651,-1.63249285358508,-0.775289417943234,0.229610973084968,-1.26518829480952,0.499508046839904,0.57303912266001,-0.61372600607914,-1.68280121050416,0.166676351742961,0.912337553593378,-2.06958857101365,-2.42470937023477,0.734178656319614,0.524641670279518,145777,50,0
-1.3204308597732,0.47738887736983,1.10261938389743,1.39029119240502,-0.267792203607545,0.250289462793089,0.526866239492014,0.44562056934128,-0.268866039520629,0.164008656144213,0.948359407272541,0.0941282191241827,-1.81560120272333,0.598017851599249,-0.274613072953433,-0.920870625011221,0.574465437554749,66415,101.38,0
1.98309906525369,0.188063953447573,-3.64958423834646,0.471761705288181,3.22864281241656,3.06408969319477,0.109367615676079,0.659864632446438,-0.0163523933219569,-0.336289044719449,0.193469699087907,0.0416579162116993,-0.485020394992657,-0.78027401534415,0.00728259644607179,-0.268915329311104,0.889933531124833,133111,23.93,0
-0.745877198547671,0.520305431392732,0.239961209581868,-0.134233113925395,2.55039939269936,3.94368103855857,0.203468142746801,0.639745297319904,0.0330304356052568,0.166958386853215,-0.496346813507833,-0.148656207247089,-0.20497548337855,-0.269586462038483,0.235056798876179,-0.433864521457984,-0.438563109049926,85286,26.5,0
2.04172229593636,0.0671929247100179,-1.29156133008732,0.350165174264275,0.353527763972348,-0.593418474337192,0.017448254285322,-0.255477360124458,1.58226072891626,-0.198769856519538,1.9926172447413,-1.46405998143079,1.7989150363892,2.07373958101575,-0.673472760820088,-0.0396605479843755,-0.0423803148634434,91041,1.79,0
-0.481375994326719,1.00340670082876,0.90618366899059,-0.423863928247347,0.760670627923092,0.377627418532502,0.587373158048792,0.133884480438326,-0.207870789641016,-0.240405330868221,-1.4532614362208,-0.526595859321807,0.0738445671686201,0.0873495585049685,1.2305762628008,0.311246138780342,-0.620259311525045,84,4.99,0
1.22237824877079,-0.0230307274469363,-1.21771879154946,0.0920567397239314,2.16159443615578,3.39563433494552,-0.403186858792011,0.790496409890641,-0.151022584853012,0.109654522564798,-0.190247062216993,0.00129028810422083,0.00882616643884233,0.474755704619913,1.12797480775546,0.480007397013238,-0.972073015509726,73683,39,0
1.88451533252327,-0.478052471141933,-1.1684751774624,0.304197679455934,0.105531560621779,0.13644515517397,-0.218876298765885,0.0570903757258498,0.544347680773458,0.219698954271135,0.449986224663159,0.771564067720943,-0.0956014187836905,0.330466078104952,-0.293467297699797,0.392320892415495,-0.791735418484662,149702,74.95,0
0.772443816402684,-1.16621586994832,0.784078028753621,0.159711550792221,-1.32151457689653,0.0991257606002439,-0.579257816093409,0.21169255614988,0.986335138116756,-0.291078623508336,0.581848597655827,0.493713452753347,-0.95582545560536,-0.0162711430449629,-0.239543595664812,0.532224452674531,-0.380013830146608,73347,228.23,0
1.10241992282533,0.00959072622332185,1.14715773811748,1.27935102256143,-0.803017092165773,-0.087741647864507,-0.437259093286085,0.102740360152422,0.378049877835092,-0.0302448815446999,1.20376472537678,1.64999399579585,0.743630252800436,-0.24047982656515,-0.75680294708155,-0.00161545166522008,-0.412294480798902,53577,15.13,0
1.09355352492043,-0.57623986903961,1.51626242610276,0.671540880662352,-1.36853047826826,0.178660419835293,-0.829626242987415,0.129521851459011,1.53834732635199,-0.623253938337268,-1.03851621678156,1.5582437858473,1.25930339505136,-1.35568432866957,-1.74839506917174,-0.605755178155935,0.457891553767918,58413,44.95,0
-0.615158383003336,1.95910628587592,-1.81250489713256,0.753184090631057,0.710702802243249,-1.00766157231302,0.778237904585993,0.486425417314225,-0.859846176134456,0.151407982060558,-1.93043484573435,-0.262625057304959,-0.141852389740778,1.36337663389127,0.267046374574553,-0.424003587729786,-0.111544073265315,151160,6,0
-0.252792952993268,0.729016028298027,-0.609383927200187,-2.50358942926436,0.342386151853705,-1.29058262150479,0.785679288610042,0.127143569767861,0.59234634637068,-1.82979042818585,-1.00270872779653,0.408623327676485,-0.328452452916223,0.710377050045474,0.242471200486361,-0.880970144097508,0.0436238849073744,144411,5.94,0
1.19302121102402,-0.136713642998346,0.622611715783576,0.780864442830476,-0.823511381972407,-0.706444025247242,-0.206073165104345,-0.0169179866758064,0.781531250958288,-0.185059139413208,-0.904319883691886,-0.341810329787209,-1.58939767220977,0.193059279757749,0.0436345939421042,-0.10475147720627,0.101688538483061,57994,23.74,0
2.12389844272289,-0.688019767054069,-0.643950153358513,-0.330348688528224,-0.882779319398701,-0.890892848806352,-0.5214149641591,-0.319281424374524,-0.394994341851044,0.80760716144441,-0.808191925943664,0.82153613155311,1.82957611179588,-0.393716711569492,-0.00900618717931309,-1.4424440489349,-0.223174319147766,138727,17.77,0
1.0716621774877,-0.18932083028419,0.453372643763576,0.086043751741319,-0.682162444421274,-0.848356283977336,0.0234514728705991,-0.149727303600706,-0.198458928224603,-0.0249661812153494,1.77934502560476,1.35763941798188,0.760874787152141,0.298121653024727,0.324760256581012,0.434784793244101,-0.551490019808258,48113,86.11,0
-1.30070908015515,1.57980116252723,1.97739508648057,1.02154836594154,-0.507740556574066,-0.231275181040641,-0.0462574009566427,0.482782492910183,0.855830965559307,-0.612953286744057,0.76527593289159,-2.79569362699218,0.707815832117573,2.06008855064585,0.979476738658701,-0.290746730310477,1.09437214867121,6088,5,0
-0.962711551347661,0.943168008655492,1.52245324391666,1.54486471432638,-0.235839120279042,-0.405752718699497,0.0866875024363569,0.525109741925768,-0.557129725305907,-0.542787543156468,-0.420989895287567,0.0667729461386455,-0.959632024126846,0.562818660241042,0.274719652206325,-1.21404817210954,1.06872039124595,59711,1.49,0
0.78730171463033,-0.502336743349636,1.17112076880919,1.39311542561737,-0.915265732174593,0.47087911125012,-0.519208174648372,0.281687475879561,0.370087997786365,-0.0325355613410314,1.45144960240293,1.36235878719502,0.324535400760043,-0.0605102051147001,0.0981941645619879,0.130661319091311,-0.334424643974427,2965,150,0
1.78384006229971,-1.1854727740676,-1.04218946113168,0.457708553707141,-0.481190745241855,0.519086164832987,-0.644767704845462,0.138715660389656,-0.382827321493422,1.12176313041911,-0.23300264495268,0.038158601640264,-0.45384606265098,0.271436726698471,-0.373205839771189,-0.891272092065497,-0.780796176150393,152425,167,0
2.06353760627603,-0.147108893475783,-1.35774720923055,0.122746881260782,0.278924348464494,-0.391270023659217,0.0313706617946042,-0.0988986430078457,0.373167122660825,0.243354249025609,0.30400619749651,0.755885560000572,-0.176756424542451,0.489319993286662,-0.528739690831666,0.259642080838149,-0.733129063202877,158946,0.99,0
-0.0710565379081921,-0.292754860506692,0.483093190912842,-0.221583866942553,0.803545975592242,0.881057906463047,-0.165919336218526,0.160280348699512,0.750117632092222,0.25936022217697,-0.557551961790784,-0.54008344953891,-1.15639646582687,-0.0914147929316199,0.0934365333660676,0.32449546895958,-0.874045632868975,122946,11.5,0
0.0747063992584344,1.06350116219682,0.561402709783633,0.855322295004682,0.562030137793987,-0.841247210108627,1.26112991319288,-0.526427313023698,0.0683401866535392,0.922470282443132,0.0303396192858404,-0.489309073070416,-1.05035126737257,0.232908615000849,1.06744485218852,-1.09026374238766,0.0858151267619807,58810,1.79,0
1.67403452664259,-0.315824977278632,-2.47374459970776,0.530030805782804,1.08718065334714,0.699095127019092,0.0671015672302287,0.286672493588935,0.74648432402883,-1.01267767720466,1.26720330504037,0.443057569301321,-1.07263799349823,-1.54596292835034,0.0140378492953767,-0.422141566473222,1.97509494142447,143613,120.94,0
-1.21441280849652,0.619451507213034,-1.3037903451787,-0.169577242171628,1.0160084536873,-1.13436266437929,0.415155701101697,0.236972625219032,-0.197885227136674,-0.400378321099435,0.803798368137344,0.961514567763516,0.973524243101695,-0.624666521521612,-0.0288926522577823,0.448835798622859,0.107914347987038,126539,35.39,0
1.13855520362628,-0.0822834194993045,0.122376580444004,0.0643138614731385,-0.523200275051543,-1.12189355127855,0.225315485034791,-0.14267832795322,-0.1989456612638,0.0367541509832294,1.56606115870705,0.506474459490625,-1.06966803435604,0.841566744307834,0.249554932629787,0.306490038160882,-0.320293621373435,57274,60.98,0
1.43831305083286,-0.544955213722977,0.233819207043077,-1.0553514651697,-0.570815702374707,0.0340073382590399,-0.780581531132431,0.049056492355987,-0.90261329687024,0.770617679616419,0.496441242496075,-0.116368774023628,0.59617193369198,-0.149508306846589,0.265286052415574,1.84153250061289,-0.519976857781587,73558,9,0
1.78789714806904,-0.588549440234551,-1.62738333535057,-0.0349281630496584,0.0798406260810554,-0.577662711734487,0.207308745674123,-0.166736965590169,0.403648450153986,0.0704728423163881,1.04030115145858,0.797230412906715,-0.303451064556349,0.750778325354064,0.211278669515206,-0.00544485310664324,-0.64752470333392,139566,135,0
2.04340935139964,-0.303657619909838,-1.39594042676838,0.430490315471826,0.093209887595784,-0.47206797791325,-0.0147587658127986,-0.151209626024967,0.923693911384557,0.0354009057436514,-1.29547369270621,-0.0185570251323804,-0.733521565289578,0.172788123446,-0.49278690553407,-0.488626392565691,-0.0122307030046511,123662,15.5,0
1.98509655234656,0.541343030525851,-2.26815381755205,1.37872409283105,1.08183028261978,-0.728002704820282,0.64963907774106,-0.266815236136045,-0.270323365303335,-0.212001223915708,1.29374875160277,1.16546938279322,0.504864300794049,-0.975762742281709,-1.17176008780261,-0.0271644375594033,0.662396158939062,86772,11.95,0
1.23741366691033,-0.127636715044783,0.547574188658228,0.205709133578422,-0.491379893146319,-0.200086974875563,-0.400559361347397,-0.0414565056794437,1.83806823969648,-0.562493917125681,1.63998407620677,-1.4807511117798,1.49313932909177,1.39467173259816,-1.70880472805952,-0.100003581478797,0.556547301847772,11517,9.8,0
-0.744191130783161,0.71715128824964,1.63983267515956,-1.09970102992818,0.901195083820675,0.904326929844206,0.490170077570706,0.273012248060027,-0.324487058070149,-1.0533131001124,0.249277677044946,1.2480316479179,1.61986620097357,-0.3119406444015,-0.295898740534693,0.47370208226047,-1.15263012740126,161398,18.99,0
0.371084907614538,-1.89714104601057,0.447809860634296,0.717566321313752,-1.24486689522307,1.0040913874324,-0.469576388124552,0.297159351731987,-0.718129843618565,0.593144344001929,1.18430470589824,0.754358422042118,-0.0445367039596255,0.136238042656171,0.197710362688309,-1.77806940568439,0.277210043185702,58748,420,0
2.04929347076731,-0.240844249129676,-1.74353352089033,0.139234031933045,0.588906882277744,-0.0660139562940828,0.0637065383100069,-0.158050209778177,0.282932987256264,0.318773458546049,-0.26155071170015,0.714064871412279,0.729383807647737,0.326484468932984,-0.284588223707401,0.511081825066512,-1.21276200803572,137064,39,0
1.82866449568816,0.212810165298278,0.378567311443098,4.06489030122323,-0.315731473090144,0.495581284067241,-0.466183403155376,0.198910482034601,0.0193524934990674,1.19314353950043,-1.63393443189068,0.0800572148687928,-0.32962094276023,-0.45703495804891,-1.84324352634856,0.607100580646967,-0.360762634161744,151059,7.59,0
1.03458458744525,-0.0480357760784995,1.46992454342346,1.86822531364536,-0.534880598036162,1.17445903183758,-1.04308915346013,0.496070312796152,1.28764853187006,0.165763804205501,2.1758295054354,-2.10975554191703,0.718547638516936,1.50173811845211,-0.611721652931639,0.460950706596454,0.640099999438625,16221,8.27,0
-2.18086147982447,1.87973626463619,-1.48224978988782,-1.20565446622682,1.40908943322838,3.12098881787451,-1.00067103148357,2.23361016915172,-0.439083134225013,0.00955654715275414,-0.54803005157132,0.275493417320019,0.145853327152462,1.0292894564464,0.986028620400222,0.848405731158023,-0.41458336369337,53317,17.99,0
0.786023140652105,-0.865845719353118,1.27643353337227,1.68472285148906,-0.840763240412141,1.52952025356703,-0.820752451843874,0.40302833171636,1.56628906317978,-0.542587442429185,-1.79501296830379,1.21188988479453,1.10613770890716,-1.304386341083,-1.39154595972331,-0.601350909926943,0.228219914898021,51858,174.98,0
1.29947737510315,0.538301777612243,-0.70685665769388,0.515388718972622,0.118862030457518,-1.1340941321965,0.0667600291305479,-0.154174503128839,0.266027619879435,-1.07057927275672,-0.180799356459249,-0.755795668027175,-0.620114594007145,-2.01242963542412,1.41335915480981,1.15892556758172,1.30677518102727,63093,1,0
-1.67907885424625,-1.35102873436835,2.41381145174096,-1.23337089982555,-0.416819059703,-0.201099484017133,-0.535916013341037,0.39756124693888,-0.331562200769007,-0.277653453705414,-0.889475466952574,-0.723057241276743,-0.585945521624607,-0.910970020529352,-0.90013592940632,0.618694049548209,0.788582710589761,40812,149.38,0
0.771529111547255,-2.40443474775334,0.142456394290404,-0.826898369454645,-1.97946055795474,-0.0974521840395622,-0.788806682614288,-0.015107866085809,-1.15282894484756,1.11706449335217,-0.983288948846289,-1.35713739879637,-1.19954728497549,-0.325560240272465,-0.364382243164293,-1.18459416633505,1.37121933694461,38150,363,0
1.98520625013151,-0.387356634403949,-0.281454114406773,0.494855572416282,-0.727461167452096,-0.529882508545874,-0.579268268329222,-0.073628781805568,1.43176079155102,-0.174470114878262,-1.06540801179338,0.605441404812984,0.456336045740312,-0.269579545519018,0.449875789089208,0.100709011450207,-0.568740322270205,169401,9.99,0
-0.21256747128483,1.08145249770293,0.63057944129595,1.01033266572075,0.588273463854211,-0.388883659187437,0.540343829454796,0.134296641800569,-0.361016954051158,-0.793150611100274,-0.503001392007069,-1.57549673545612,-2.17329037646479,-0.690598092720932,1.76250593802765,0.0885798617934284,1.20772122456585,51158,1,0
2.25287362257809,-0.479385589805597,-2.5076187635828,-1.03039470660175,0.386265394790434,-1.34814121547756,0.419170669295271,-0.554265553007074,-1.35062659003317,1.08943847184193,0.805117954873121,0.121785748340438,0.226505985595568,0.551449919831943,-1.21150222823566,0.271840734403731,0.221323840477576,122563,20,0
1.96978111172959,-0.181525470047708,-1.47256761817277,0.331721180034449,0.0811398002692108,-1.24006768995699,0.486955226382091,-0.466084434883019,0.312917139095325,0.039037169240847,-0.752724112454728,0.738913384942508,0.814247086683668,0.227543454010608,-0.123858077361919,-0.254885557045255,-0.309697220852836,89880,67.88,0
1.2256294168653,-2.05483045588278,0.581187780359728,0.992412322822088,-1.98712886707541,0.801471953821846,-1.23315068801493,0.387753146721514,2.27265675996996,-0.326349517961391,0.0448312599642679,1.58334135387118,0.00222370437467937,-1.08403078522063,-2.18352446960988,0.0524856989296345,-0.103699713770269,157648,328,0
-0.338550462654067,1.07742671766793,1.28024327866074,0.0693127725169947,-0.0406096672619676,-1.007002506027,0.649647561074957,-0.0258486678210947,-0.269390868711815,-0.485611142033672,-0.35169455463825,-0.517570323903985,-0.708225993361042,-0.265156904445321,0.98422568722871,0.42063714532534,0.0560225877765482,43159,1.29,0
1.24012488831315,0.179489662445273,-0.204826177724668,0.261569042086687,0.406078118615598,0.384779757165557,-0.133649134062665,0.174386376682834,-0.10019182290639,-0.149181334925964,0.750981056297668,0.442992927732248,-0.0121675753381208,-0.0637107648366798,0.768880326393076,0.7399908258038,-0.382826931040728,47357,8.07,0
1.25521317410986,0.226165480926,0.503935378545045,0.624331123930362,-0.500232588077928,-0.994747268416489,0.0509801983908406,-0.193955429230029,0.0772755012667261,-0.0607036105256771,-0.255908018825272,0.254683114359252,0.103197036547633,0.282072987109339,1.05587541950233,0.314374103803264,-0.412280967349611,74383,4.49,0
1.9861733683374,-0.187116084631262,-0.224235151148397,0.453963956389692,-0.607826323491001,-0.730549638072621,-0.358983383261741,-0.168328036861932,1.0741833283131,-0.201772357802296,-0.57088666330437,1.25297518617783,1.4468078894117,-0.305302191530779,0.50153684175681,0.125270370462999,-0.616070274343166,165668,6.24,0
-2.25478803079529,-0.95596656956821,0.590595741728286,0.114744123030624,-5.87653147797443,3.36485769491419,6.36590441866363,-1.25295982864096,0.243849418222008,-1.63702203596918,-0.62643408391173,0.105456982465878,0.859540508714986,-1.30671457825666,-0.724692598130957,0.553932982551288,-0.590109787115401,79450,1354.98,0
1.49427833148873,-1.07590777813663,0.305927542298111,-1.60605700981415,-1.27381519147073,-0.284107226048337,-1.09180084535187,0.00499267063344423,-1.96839259908692,1.59635901936439,0.591051671190005,-0.635013950709768,0.0241114427596743,-0.0503663297872786,0.0682257203548062,0.153536397973241,0.00125293678258241,31331,24,0
0.0870503187133566,-1.54754128522046,-0.839387912574688,1.60052902375746,-0.0587221828277427,0.331888724027502,1.11065520529178,-0.275007916029095,-0.157169374929679,-0.366768529768257,-0.94234581198198,0.826478025823751,1.38413097261761,0.110217235231264,0.237922289750728,-0.405017063976658,-0.193340387455667,56269,608.85,0
-0.97439543460878,0.425078589889956,2.33951736484457,-0.531437691623482,1.05141640186965,2.01558041937251,0.0787845435238545,0.492244857239864,2.08751038599431,-1.37599054230737,0.246330351927404,-2.49681354173247,0.820541113634392,0.841865054492596,-0.58949650570825,-0.579013519557723,0.771575073547158,20467,9.99,0
1.9889758835989,0.152075036467738,-1.72157612232532,0.559874836780664,0.176753759873545,-1.50242815983344,0.367935558146445,-0.44491909780327,0.482977148596715,-0.508304811926102,-0.224355134802616,0.43136942379859,0.684093474248149,-0.856022542761205,0.826606393140152,0.172494210042983,0.361865243143126,167325,38.75,0
-3.44049375261739,3.27376105671087,-0.379958538760022,-0.459387618678875,-1.1104933472419,-1.00166798679559,-0.0600550653141913,0.968552388115668,0.927139634804445,2.37323665555675,1.68929906234517,1.17132779552915,0.385204139612575,-0.472248200648238,0.257355004347126,0.483500860758575,-0.004302815184809,61448,11.63,0
-0.577859088303959,1.82852578620593,-0.920005205963933,3.78150624558144,2.27048593718752,0.7260616786244,1.24873437949029,-0.383716219136226,-1.41036360134255,3.8758984243993,0.116983837847814,-0.735355518637996,-0.224220550631098,0.307494695505978,0.0527812608617842,-0.377848791660038,-0.613670480499774,128790,16.96,0
-0.861950332029664,0.345125883689774,0.747489918862845,-1.08708672545543,0.348194375586696,0.319440433315616,0.397950599716387,0.313673911919464,0.379193220825368,-0.124354538089588,0.0899690241823146,0.0429850074644467,-0.815129934179572,0.0792985102181399,-0.43242860521111,0.80775677166674,-1.04300554007913,145303,81.99,0
-0.223913496385998,0.767002964986646,1.23440818615942,0.0484455144571947,0.318686777963149,-0.0486144935478951,0.752339115609319,-0.0722522248447242,-0.214276312938691,-0.674200681028924,-1.37585551138022,0.48273625032146,1.16618713686168,-0.456104489554613,-0.483740185396027,-0.175631931767826,-0.325322031807879,47398,28.31,0
